Title,Skills,Url
DATA SCIENCE with MACHINE LEARNING and DATA ANALYTICS,"['python', 'data science', 'machine learning', 'sql', 'r']",https://www.udemy.com/course/data-science-with-machine-learning-and-data-analytics/
Learn how to Analyse Hadoop Data using Apache Pig,"['apache', 'big data', 'hadoop']",https://www.udemy.com/course/learn-how-to-analyse-hadoop-data-using-apache-pig/
DevOps Tools: Optimizing The Software Development Lifecycle,"['jenkins', 'github', 'git', 'jira', 'continuous integration']",https://www.udemy.com/course/optimizing-the-software-development-lifecycle/
Java - ambitious start. Create a real web app!,"['sql', 'java', 'junit', 'spring']",https://www.udemy.com/course/java-ambitious-start/
Maya & Unreal: Complete Guide to Fast 3D Animation & Rigging,"['unreal engine', 'unity']",https://www.udemy.com/course/maya-unreal-complete-guide-to-fast-3d-animation-rigging/
Serverless Development with AWS Lambda and NodeJS,"['aws', 'serverless']",https://www.udemy.com/course/serverless-development-with-aws-lambda-and-nodejs/
PHP with PDO and OOP for beginners,"['php', 'mysql', 'bootstrap']",https://www.udemy.com/course/php-pdo-oop/
Full Stack Development With Vue JS 2 And Spring Boot,"['mysql', 'vue', 'spring boot', 'spring']",https://www.udemy.com/course/full-stack-development-with-vue-js-2-vuex-and-spring-boot/
Learn Analytics with AWS Athena and Quicksight,"['aws', 'serverless']",https://www.udemy.com/course/learn-analytics-with-aws-athena-and-quicksight/
Make Two Websites From Scratch: Javascript and HTML,"['html', 'css', 'jquery']",https://www.udemy.com/course/make-websites-from-scratch-javascript-and-html/
Master CI/CD for React Native,"['continuous deployment', 'continuous integration']",https://www.udemy.com/course/continuous-integration-and-continuous-delivery-for-react-native/
Learn and Master Git & Github from zero to Hero,"['github', 'git']",https://www.udemy.com/course/learn-and-master-git-github-from-zero-to-hero/
"Big data,Cassandra,AWS,Mysql,MariaDB,Linux for Beginners","['aws', 'cloud', 'hadoop', 'mariaDB', 'cassandra', 'mysql', 'big data']",https://www.udemy.com/course/easy-way-to-learn-mysqlmariadbcassandrabig-data-hadoop/
TypeScript: Learn the Basics in a Refreshing Way,"['javascript', 'typescript']",https://www.udemy.com/course/typescript-hero/
"Build Real World Website with PHP, PDO & MySQL","['php', 'mysql']",https://www.udemy.com/course/build-real-world-website-with-php-pdo-and-mysql/
Becoming an Unreal Automation Expert,"['c', 'python']",https://www.udemy.com/course/becoming-an-unreal-automation-expert/
ServerlessMicroservice with AWS - A Complete Guide!: 3-in-1,"['aws', 'microservices', 'serverless']",https://www.udemy.com/course/serverlessmicroservice-with-aws-a-complete-guide-3-in-1/
Design Patterns In Python OOP/UML for Projects/Architecture,"['design patterns', 'python']",https://www.udemy.com/course/design-patterns-through-python/
Social Network Web Development,"['html', 'css', 'jquery']",https://www.udemy.com/course/how-to-create-a-social-network-site-from-scratch/
Build Augmented Reality (AR) apps with ARFOUNDATION & Unity,"['unity', 'augmented reality', 'ar']",https://www.udemy.com/course/build-augmented-reality-ar-apps-with-arfoundation-unity/
Build a Responsive Real World Website From Scratch HTML CSS,"['javascript', 'css3', 'html5']",https://www.udemy.com/course/complete-responsive-website-design-from-scratch/
SQL & PostgreSQL: From Beginner to Pro in 2020,"['sql', 'postgresql']",https://www.udemy.com/course/sql-postgresql-from-beginner-to-pro/
Creating GraphQL APIs with ASP.Net Core for Beginners,"['graphql api', 'graphql']",https://www.udemy.com/course/creating-graphql-apis-with-aspnet-core-for-beginners/
Complete Python Class 2020: From Beginner To Pro,"['flask', 'python']",https://www.udemy.com/course/complete-python-class-from-beginner-to-pro/
AWS DynamoDB - Complete Guide 2020 (incl Schema Designing),"['node', 'python']",https://www.udemy.com/course/dynamodb-the-complete-guide/
Learn and Understand Angular and NodeJS- A Developers Course,"['javascript', 'angular']",https://www.udemy.com/course/master-in-angular-and-nodejs-by-building-a-mean-stack-app/
Fullstack Node.js and Express Bootcamp with Real Projects,"['css', 'node', 'html', 'bootstrap', 'express', 'sequelize', 'javascript']",https://www.udemy.com/course/fullstack-nodejs-and-express-bootcamp-with-real-projects/
Xamarin iOS App in C# & Firebase,"['c', 'firebase', 'xamarin']",https://www.udemy.com/course/ios-app-in-xamarin-c-with-firebase-backend/
Matplotlib Intro with Python,"['data visualization', 'python']",https://www.udemy.com/course/matplotlib-intro-with-python/
Hands-On Django 2,"['python', 'django']",https://www.udemy.com/course/hands-on-django-2/
Build a Twitter like app for Android,"['kotlin', 'firebase']",https://www.udemy.com/course/twitterandroid/
Scala for Java Developers: Transition Up!,"['java', 'scala']",https://www.udemy.com/course/scala-for-java-developers-transition-up/
Unity Crash Course - Learn about first person controls.,"['c', 'unity']",https://www.udemy.com/course/unity-crash-course-learn-about-first-person-controls/
Fullstack GoLang React Insanity Volume 1,"['golang', 'go', 'react', 'ubuntu']",https://www.udemy.com/course/golang-react-w-node-mongo-redis-mysql-nginx/
Machine Learning AI with Microsoft Azure Cognitive Services,"['ai', 'azure', 'machine learning']",https://www.udemy.com/course/machine-learning-and-ai-using-microsoft-cognitive-services/
Machine Learning with Java and Weka,"['java', 'machine learning']",https://www.udemy.com/course/machine-learning-with-java-and-weka/
Build Dynamic Dashboard With FREE Dashboard Codes Like A Pro,"['php', 'mysql']",https://www.udemy.com/course/build-dynamic-dashboard-with-free-dashboard-codes-like-a-pro/
Deep Learning Project Building with Python and Keras,"['java', 'keras', 'tensorflow']",https://www.udemy.com/course/deep-learning-python-keras/
HTML 5 & CSS 3 Mastery - Build Responsive Modern Websites,"['html', 'css']",https://www.udemy.com/course/html-5-css-3-mastery-build-responsive-real-websites/
"Web Scraping in Python by BeautifulSoup, Scrapy & Selenium","['javascript', 'selenium']",https://www.udemy.com/course/web-scraping-in-python/
Machine learning with Complete Python (Basic to Advanced),"['python', 'machine learning']",https://www.udemy.com/course/complete-python-basic-to-advanced/
Deep Learning A-Z: Hands-On Neural Networks from Scratch ©,"['deep learning', 'python', 'numpy', 'pandas']",https://www.udemy.com/course/deep-learning-a-z-hands-on-neural-networks-on-covid19-data/
SQL and Data Visualization - The Complete Bootcamp,"['data visualization', 'sql', 'data analysis']",https://www.udemy.com/course/sql-data-visualization-the-complete-course/
Powerful Unity JavaScript Everything You Need To Know,"['javascript', 'unity']",https://www.udemy.com/course/unity-javascript-basic-to-advance-project-base-learning/
"[2020]Swift5,iOS13 Developer Bootcamp with SwiftUI & Combine","['swiftui', 'swift']",https://www.udemy.com/course/swift5-ios13-developer-bootcamp-with-swiftui-combine/
Ultimate JavaScript course,"['javascript', 'go']",https://www.udemy.com/course/ultimate-javascript-course/
FULLSTACK Web Development- HANDS-ON 2020,"['css3', 'mysql', 'perl', 'html5', 'javascript', 'sql']",https://www.udemy.com/course/web-development-masterclass-2018/
C++ Programming In Ubuntu,"['c', 'ubuntu']",https://www.udemy.com/course/learn-cpp-from-scratch/
"Elasticsearch 6.0: Learn Elasticsearch, Kibana from Scratch","['elasticsearch', 'big data']",https://www.udemy.com/course/elasticsearch-and-elastic-stack-from-scratch-hands-on/
React and Redux for Absolute Beginners,"['redux', 'react']",https://www.udemy.com/course/react-and-redux-for-absolute-beginners/
2D Game Development : Build 7 Android iOS 2D Games using C#,"['c', 'unity']",https://www.udemy.com/course/learn-flappy-bird-unity/
Swift - Learn by doing,"['ios development', 'swift']",https://www.udemy.com/course/swift-learn-by-doing/
Master Your 2019 Front-end Web Development Skills,"['javascript', 'css3', 'html5']",https://www.udemy.com/course/master-your-2019-front-end-web-development-skills/
Universal React with Next.js. Complete guide - Updated 2020,"['firebase', 'react', 'es6']",https://www.udemy.com/course/nextjs-the-complete-guide-beginner-to-advance/
Sequelize ORM with NodeJS,"['sql', 'sequelize']",https://www.udemy.com/course/sequelize-orm-with-nodejs/
Learn GitLab for Auto DevOps using GitLab CLI,"['devops', 'gitlab']",https://www.udemy.com/course/learn-gitlab-for-auto-devops-using-gitlab-cli/
Complete Oracle SQL Masterclass: Go from zero to Hero,"['mysql', 'sql', 'python', 'data science']",https://www.udemy.com/course/the-ultimate-oracle-sql-masterclass/
The Complete Course: Artificial Intelligence From Scratch,"['ai', 'python']",https://www.udemy.com/course/artificial-intelligence-mastercalss/
Cancer Genomics | Neural Networks vs k-NN Classifiers,"['python', 'machine learning']",https://www.udemy.com/course/cancergenomics/
R Programming:For Data Science With Real Exercises,"['data science', 'r']",https://www.udemy.com/course/r-language-with-hands-on-experience/
Practical Neural Networks and Deep Learning in Python,"['pytorch', 'deep learning', 'python', 'tensorflow', 'keras']",https://www.udemy.com/course/practical-neural-networks-and-deep-learning-in-python/
Learn Coding: C++ & Python,"['c', 'python']",https://www.udemy.com/course/learn-coding-c-python/
Build Two Websites With HTML and CSS,"['html', 'css']",https://www.udemy.com/course/build-a-resume-website-with-html-and-css/
Introduction to React and Redux! Code Web Apps in JavaScript,"['redux', 'react']",https://www.udemy.com/course/introduction-to-react-and-redux-code-web-apps-in-javascript/
Selenium With Java - Best framework for test automation,"['github', 'java', 'git', 'selenium', 'bitbucket']",https://www.udemy.com/course/git-with-selenium-3/
Full Stack Isomorphic JavaScript with Vue.js & Node.js,"['mongodb', 'vue', 'node', 'express', 'javascript']",https://www.udemy.com/course/full-stack-isomorphic-javascript-with-vuejs-nodejs/
AWS MasterClass: Go Serverless with AWS Lambda & AWS Aurora,"['aws', 'cloud', 'serverless']",https://www.udemy.com/course/aws-masterclass-go-serverless-with-aws-lambda-aws-aurora/
Learn Test Automation for REST APIs,"['jest', 'node', 'postman', 'express']",https://www.udemy.com/course/learn-api-test-automation-using-supertest-framework/
Generics and Varags Judiciously In Java,"['java', 'go']",https://www.udemy.com/course/complete-java-course-go-from-zero-to-hero/
Oracle APEX Low-code Platform Fundamentals - Hands On,"['oracle', 'less']",https://www.udemy.com/course/oracle-application-express-learn-oracle-apex-201/
The Web Developers Guide: Learn HTML & CSS Fundamentals,"['html', 'css']",https://www.udemy.com/course/become-a-professional-html-and-css-web-developer/
"Learn to create an Image Gallery in HTML5, CSS3 and JQUERY","['jquery', 'css3', 'html5']",https://www.udemy.com/course/image-gallery-in-html5-css3-and-jquery/
Building A Malicious Program Using Java (Ethical Hacking),"['java', 'linux']",https://www.udemy.com/course/building-a-malicious-program-using-java-ethical-hacking/
HTML & CSS for Beginners | Learn from Scratch with Projects,"['css3', 'html5']",https://www.udemy.com/course/html-css-with-projects/
Learn HTML5 and CSS3 from scratch. Build your modern website,"['css3', 'html5']",https://www.udemy.com/course/html5-and-css3-for-beginners-from-scratch/
Django Web Development: All You Need To Become A Python Dev,"['python', 'django']",https://www.udemy.com/course/django-web-development-become-a-python-developer-tutorial-beginners/
Solidity Programming - Build a Decentralised Blockchain App,"['solidity', 'blockchain']",https://www.udemy.com/course/solidity-programming-build-a-decentralised-blockchain-app/
Building Oracle Cloud Infrastructure using Terraform 2020,"['oracle', 'terraform', 'cloud']",https://www.udemy.com/course/building-oracle-cloud-infrastructure-using-terraform/
Learn how to build dynamic website in PHP & MySQL,"['php', 'javascript', 'css', 'mysql']",https://www.udemy.com/course/learn-how-to-build-dynamic-website-in-php-mysql/
Full Stack Data Science Course - Complete 2020 Edition,"['data science', 'machine learning']",https://www.udemy.com/course/full-stack-data-science-course/
Applied Machine Learning in Python,"['python', 'machine learning', 'data science']",https://www.udemy.com/course/applied-machine-learning-hands-on-course/
Learning Path: From Python Programming to Data Science,"['python', 'data science']",https://www.udemy.com/course/learning-path-from-python-programming-to-data-science/
Ultimate guide to Social Media Web development integration,"['javascript', 'html']",https://www.udemy.com/course/ultimate-guide-to-social-media-web-development-integration/
Practical Project with Spring 4 - Part 1,"['spring boot', 'spring']",https://www.udemy.com/course/practical-java-project-with-spring-4-part-1/
Make Four Projects From Scratch: CSS And HTML,"['html', 'css']",https://www.udemy.com/course/css-projects-create-4-projects-using-pure-css/
Microsoft Azure Machine Learning (ML) Fundamentals,"['azure', 'data science', 'data analysis', 'machine learning']",https://www.udemy.com/course/microsoft-azure-machine-learning-fundamentals/
Discovering Godot C# - Make Your First Godot C# Video Game,"['c', 'unity']",https://www.udemy.com/course/discovering-godot-csharp/
Introduction to Machine Learning For Beginners [A to Z] 2020,"['python', 'machine learning', 'data science']",https://www.udemy.com/course/introduction-to-machine-learning-for-beginners-a-to-z-2020/
beginner to advanced - how to become a data scientist,"['deep learning', 'data science', 'machine learning']",https://www.udemy.com/course/beginner-to-advanced-how-to-become-a-data-scientist/
Machine Learning Made Easy : Beginner to Expert using Python,"['python', 'machine learning']",https://www.udemy.com/course/machine-learning-made-easy-beginner-to-expert-using-python/
