title,all_skills
Data Scientist,"['machine learning', 'numpy', 'scikit-learn', 'pandas', 'matplotlib']"
Data Scientist,"['sql', 'jupyter', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'jupyter', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'sas', 'jupyter', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'python', 'scikit-learn', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'spark', 'mongodb', 'tableau', 'tensorflow', 'jupyter', 'scikit-learn', 'pandas']"
Data Scientist,"['machine learning', 'python', 'cloud', 'jupyter', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'deep learning', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']"
Data Scientist,"['machine learning', 'deep learning', 'numpy', 'jupyter', 'pandas']"
Data Scientist,"['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'model evaluation', 'jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']"
Data Scientist,"['spark', 'hadoop', 'tensorflow', 'numpy', 'pandas', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'python', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']"
Data Scientist,"['deep learning', 'python', 'sql', 'jupyter', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'python', 'aws', 'numpy', 'jupyter', 'pandas', 'matplotlib']"
Data Scientist,"['python', 'sql', 'numpy', 'jupyter', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'scikit-learn', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'aws', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,"['machine learning', 'numpy', 'scikit-learn', 'python']"
Data Scientist,"['machine learning', 'sas', 'jupyter', 'scikit-learn', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'sas', 'scikit-learn', 'matplotlib', 'python', 'pandas']"
Data Scientist,"['machine learning', 'gcp', 'git', 'jira']"
Data Scientist,"['machine learning', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,"['machine learning', 'gcp', 'cloud', 'numpy', 'jupyter', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'sql', 'numpy', 'jupyter', 'scikit-learn', 'python']"
Data Scientist,"['machine learning', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,"['machine learning', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'python', 'cloud', 'numpy', 'jupyter', 'pandas', 'matplotlib']"
Data Scientist,"['sas', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,"['machine learning', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']"
Data Scientist,"['data visualization', 'data analysis', 'statistics', 'model evaluation', 'numpy', 'scikit-learn', 'matplotlib']"
Data Scientist,"['machine learning', 'jupyter', 'scikit-learn', 'matplotlib']"
Data Scientist,"['machine learning', 'numpy', 'scikit-learn', 'python', 'matplotlib']"
Data Scientist,"['power bi', 'azure', 'scikit-learn', 'python', 'pandas']"
Data Scientist,"['machine learning', 'jupyter', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'numpy', 'python', 'pandas', 'matplotlib']"
Data Scientist,"['sql', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'python', 'sql', 'numpy', 'jupyter', 'python', 'pandas']"
Data Scientist,"['python', 'tableau', 'numpy', 'python', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'pytorch', 'deep learning', 'tensorflow', 'python', 'jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']"
Data Scientist,"['machine learning', 'numpy', 'scikit-learn', 'python']"
Data Scientist,"['data visualization', 'data analysis', 'feature engineering', 'model evaluation', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'sql', 'scikit-learn', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'numpy', 'scikit-learn', 'python', 'matplotlib']"
Data Scientist,"['pytorch', 'numpy', 'jupyter', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'statistics', 'model evaluation', 'numpy', 'jupyter', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'python', 'tableau', 'jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']"
Data Scientist,"['machine learning', 'deep learning', 'gcp', 'jupyter', 'python', 'matplotlib']"
Data Scientist,"['sql', 'jupyter', 'scikit-learn', 'pandas']"
Data Scientist,"['machine learning', 'python', 'cloud', 'numpy', 'pandas', 'matplotlib']"
Data Scientist,"['python', 'tensorflow', 'numpy', 'scikit-learn', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'power bi', 'tableau', 'power bi', 'tableau']"
Data Scientist,"['machine learning', 'python', 'sql', 'numpy', 'jupyter', 'pandas', 'matplotlib']"
Data Scientist,"['python', 'jupyter', 'python', 'pandas']"
Data Scientist,"['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'statistics', 'numpy', 'scikit-learn', 'matplotlib']"
Data Scientist,"['machine learning', 'python', 'jupyter', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'model evaluation', 'jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']"
Data Scientist,"['python', 'cloud', 'numpy', 'scikit-learn', 'python']"
Data Scientist,"['machine learning', 'deep learning', 'numpy', 'scikit-learn', 'pandas', 'python']"
Data Scientist,"['machine learning', 'numpy', 'scikit-learn', 'python']"
Data Scientist,"['machine learning', 'sas', 'python', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'power bi', 'python', 'aws', 'power bi', 'git']"
Data Scientist,"['machine learning', 'python', 'sql', 'jupyter', 'scikit-learn', 'pandas', 'python']"
Data Scientist,"['machine learning', 'spark', 'pytorch', 'sas', 'python', 'numpy', 'jupyter', 'scikit-learn', 'pandas']"
Data Scientist,"['power bi', 'python', 'sql', 'numpy', 'jupyter', 'matplotlib']"
Data Scientist,"['machine learning', 'deep learning', 'python', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']"
Data Scientist,"['spark', 'python', 'numpy', 'pandas', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'jupyter', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'deep learning', 'numpy', 'jupyter', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'python', 'numpy', 'python', 'matplotlib']"
Data Scientist,"['mongodb', 'sql', 'jupyter', 'python', 'matplotlib']"
Data Scientist,"['python', 'azure', 'scikit-learn', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['spark', 'python', 'sql', 'numpy', 'jupyter', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'numpy', 'jupyter', 'pandas']"
Data Scientist,"['java', 'jupyter', 'scikit-learn', 'pandas']"
Data Scientist,"['machine learning', 'python', 'numpy', 'jupyter', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'jupyter', 'python', 'pandas']"
Data Scientist,"['deep learning', 'python', 'jupyter', 'python', 'matplotlib']"
Data Scientist,"['python', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,"['machine learning', 'jupyter', 'matplotlib', 'python', 'pandas']"
Data Scientist,"['power bi', 'tableau', 'power bi', 'tableau']"
Data Scientist,"['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'statistics', 'numpy', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'deep learning', 'jupyter', 'scikit-learn', 'python']"
Data Scientist,"['python', 'sql', 'java', 'jupyter', 'python', 'pandas']"
Data Scientist,"['machine learning', 'sas', 'python', 'sql', 'jupyter', 'scikit-learn', 'matplotlib']"
Data Scientist,"['machine learning', 'data visualization', 'data analysis', 'model evaluation', 'scikit-learn', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'python', 'numpy', 'scikit-learn', 'python']"
Data Scientist,"['sql', 'numpy', 'jupyter', 'scikit-learn', 'python']"
Data Scientist,"['machine learning', 'data analysis', 'feature engineering', 'statistics', 'model evaluation', 'jupyter', 'scikit-learn', 'python', 'pandas']"
Data Scientist,"['python', 'tableau', 'jupyter', 'scikit-learn', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'deep learning', 'python', 'tensorflow', 'numpy', 'scikit-learn', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'python', 'jupyter', 'scikit-learn', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'jupyter', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'pytorch', 'cloud', 'azure', 'python', 'aws', 'jupyter', 'python', 'pandas', 'scikit-learn']"
Data Scientist,"['power bi', 'jupyter', 'scikit-learn', 'pandas', 'python']"
Data Scientist,"['machine learning', 'python', 'numpy', 'jupyter', 'scikit-learn', 'matplotlib']"
Data Scientist,"['machine learning', 'sql', 'numpy', 'python', 'pandas', 'scikit-learn']"
Data Scientist,"['machine learning', 'python', 'spark', 'sql', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,"['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'statistics', 'model evaluation', 'jupyter', 'scikit-learn', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'deep learning', 'jupyter', 'scikit-learn', 'python', 'matplotlib']"
Data Scientist,"['sas', 'jupyter', 'python', 'pandas']"
Data Scientist,"['machine learning', 'sas', 'scikit-learn', 'pandas', 'python']"
Data Scientist,"['machine learning', 'scikit-learn', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']"
Data Scientist,"['machine learning', 'python', 'gcp', 'numpy', 'pandas', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'model evaluation', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,"['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'statistics', 'model evaluation', 'numpy', 'jupyter', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'tableau', 'cloud', 'python', 'aws', 'jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']"
Data Scientist,"['machine learning', 'tableau', 'cloud', 'python', 'aws', 'jupyter', 'scikit-learn', 'python']"
Data Scientist,"['machine learning', 'cloud', 'numpy', 'jupyter', 'pandas', 'matplotlib']"
Data Scientist,"['data analysis', 'feature engineering', 'statistics', 'model evaluation', 'jupyter', 'scikit-learn', 'pandas']"
Data Scientist,"['sas', 'python', 'sql', 'numpy', 'jupyter', 'pandas']"
Data Scientist,"['machine learning', 'pandas', 'scikit-learn', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'numpy', 'jupyter', 'scikit-learn', 'pandas']"
Data Scientist,"['python', 'tensorflow', 'jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']"
Data Scientist,"['power bi', 'python', 'tableau', 'power bi', 'tableau']"
Data Scientist,"['machine learning', 'data visualization', 'data analysis', 'statistics', 'numpy', 'jupyter', 'python', 'pandas']"
Data Scientist,"['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'statistics', 'model evaluation', 'python', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'jupyter', 'python', 'pandas']"
Data Scientist,"['machine learning', 'python', 'aws', 'cloud', 'scikit-learn', 'pandas', 'python']"
Data Scientist,"['machine learning', 'numpy', 'pandas', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'python', 'tableau', 'numpy', 'scikit-learn', 'pandas', 'matplotlib']"
Data Scientist,"['spark', 'python', 'jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']"
Data Scientist,"['machine learning', 'python', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'numpy']"
Data Scientist,"['machine learning', 'pytorch', 'spark', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,"['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'statistics', 'model evaluation', 'scikit-learn', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['python', 'sql', 'numpy', 'scikit-learn', 'python', 'matplotlib']"
Data Scientist,"['python', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,"['sas', 'sql', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,"['python', 'sql', 'numpy', 'jupyter', 'matplotlib']"
Data Scientist,"['machine learning', 'sql', 'numpy', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'python', 'aws', 'cloud', 'scikit-learn', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'python', 'java', 'numpy', 'jupyter', 'scikit-learn', 'python']"
Data Scientist,"['machine learning', 'jupyter', 'scikit-learn', 'python']"
Data Scientist,"['machine learning', 'python', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,"['machine learning', 'gcp', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,"['machine learning', 'deep learning', 'python', 'java', 'jupyter', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'scikit-learn', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'deep learning', 'pytorch', 'python', 'numpy', 'scikit-learn', 'python']"
Data Scientist,"['machine learning', 'python', 'numpy', 'jupyter', 'pandas']"
Data Scientist,"['machine learning', 'python', 'java', 'jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']"
Data Scientist,"['machine learning', 'sas', 'jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']"
Data Scientist,"['machine learning', 'jupyter', 'scikit-learn', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'python', 'cloud', 'java', 'scikit-learn', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'python', 'sql', 'numpy', 'jupyter', 'pandas']"
Data Scientist,"['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'statistics', 'model evaluation', 'numpy', 'jupyter', 'python', 'pandas']"
Data Scientist,"['machine learning', 'jupyter', 'scikit-learn', 'python', 'matplotlib']"
Data Scientist,"['machine learning', 'data visualization', 'feature engineering', 'statistics', 'jupyter', 'matplotlib', 'python', 'pandas']"
Data Scientist,"['machine learning', 'numpy', 'scikit-learn', 'matplotlib']"
Data Scientist,"['sas', 'numpy', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,"['machine learning', 'python', 'cloud', 'tableau', 'numpy', 'scikit-learn', 'pandas', 'matplotlib']"
Data Scientist,"['deep learning', 'numpy', 'jupyter', 'scikit-learn']"
Data Scientist,"['sql', 'javascript', 'java', 'numpy', 'pandas', 'matplotlib']"
Data Scientist,"['python', 'sql', 'numpy', 'scikit-learn', 'matplotlib']"
Data Scientist,"['machine learning', 'numpy', 'jupyter', 'scikit-learn', 'python']"
Data Scientist,"['machine learning', 'python', 'numpy', 'jupyter', 'scikit-learn', 'matplotlib']"
Data Scientist,"['machine learning', 'jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']"
Data Scientist,"['machine learning', 'jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']"
Data Scientist,"['machine learning', 'jupyter', 'scikit-learn', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'numpy', 'scikit-learn', 'pandas', 'python']"
Data Scientist,"['machine learning', 'spark', 'aws', 'jupyter', 'scikit-learn', 'pandas']"
Data Scientist,"['machine learning', 'data analysis', 'feature engineering', 'model evaluation', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,"['sas', 'scikit-learn', 'pandas', 'matplotlib', 'numpy', 'python']"
Data Scientist,"['machine learning', 'python', 'cloud', 'java', 'numpy', 'scikit-learn', 'python', 'pandas']"
Data Scientist,"['deep learning', 'pytorch', 'kubernetes', 'docker', 'scikit-learn', 'pandas', 'matplotlib', 'python']"
Data Scientist,"['machine learning', 'deep learning', 'numpy', 'jupyter', 'scikit-learn', 'matplotlib']"
Data Scientist,"['deep learning', 'pytorch', 'kubernetes', 'docker', 'numpy', 'scikit-learn', 'pandas', 'matplotlib']"
Data Scientist,"['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'model evaluation', 'jupyter', 'matplotlib', 'python', 'pandas']"
Data Scientist,"['data visualization', 'data analysis', 'feature engineering', 'statistics', 'model evaluation', 'numpy', 'jupyter', 'pandas']"
Data Scientist,"['machine learning', 'data visualization', 'data analysis', 'feature engineering', 'statistics', 'model evaluation', 'jupyter', 'scikit-learn', 'pandas', 'numpy', 'python']"
Data Scientist,"['sas', 'jupyter', 'scikit-learn', 'pandas', 'matplotlib']"
